StockNo,Date,Open,High,Low,Close,PriceDifference,RiseOrNot
6112,0105/9/13,26.3,26.3,25.95,26.05,-0.2,0
6112,0105/9/14,26.05,26.15,26,26.05,0,0
6112,0105/9/19,26.05,26.2,26.05,26.1,0.05,1
6112,0105/9/20,26.2,26.25,26,26.25,0.15,1
6112,0105/9/21,26.3,26.4,26.1,26.35,0.1,1
6112,0105/9/22,26.35,26.35,26.25,26.35,0,0
6112,0105/9/23,26.4,26.4,26.25,26.25,-0.1,0
6112,0105/9/26,26.2,26.2,26.15,26.15,-0.1,0
6112,0105/9/29,26.15,26.2,26.1,26.2,0.05,1
6112,0105/9/30,26.2,26.2,26,26.1,-0.1,0
6112,0105/10/6,26.2,26.5,26.15,26.4,0.25,1
6112,0105/10/7,26.5,26.8,26.5,26.5,0.1,1
6112,0105/10/11,26.6,26.6,26.1,26.3,-0.2,0
6112,0105/10/12,26.25,26.25,26.1,26.15,-0.15,0
6112,0105/10/13,26.2,26.3,26.15,26.2,0.05,1
6112,0105/10/14,26.2,26.2,26.05,26.1,-0.1,0
6112,0105/10/17,26.1,26.1,26,26.05,-0.05,0
6112,0105/10/18,26.1,26.1,26,26,-0.05,0
6112,0105/10/19,26.05,26.3,26,26.2,0.2,1
6112,0105/10/20,26.2,26.35,26.2,26.35,0.15,1
6112,0105/10/21,26.3,26.4,26.2,26.2,-0.15,0
6112,0105/10/24,26.2,26.3,26.15,26.2,0,0
6112,0105/10/25,26.3,26.3,26.2,26.2,0,0
6112,0105/10/26,26.2,26.3,26.15,26.2,0,0
6112,0105/10/27,26.2,26.2,26.1,26.1,-0.1,0
6112,0105/10/28,26.1,26.2,26.1,26.1,0,0
6112,0105/10/31,26.1,26.2,26.1,26.15,0.05,1
6112,0105/11/4,26,26.1,25.95,26,0,0
6112,0105/11/7,26,26.2,25.9,26.1,0.1,1
6112,0105/11/8,26.1,26.1,25.95,25.95,-0.15,0
6112,0105/11/9,26.1,26.15,25.75,25.75,-0.2,0
6112,0105/11/10,26.2,26.2,25.8,26.1,0.35,1
6112,0105/11/11,26.1,26.1,25.95,26.1,0,0
6112,0105/11/14,26.1,26.2,26.05,26.1,0,0
6112,0105/11/15,26.15,26.15,26.05,26.1,0,0
6112,0105/11/16,26.1,26.35,26.1,26.15,0.05,1
6112,0105/11/17,26.25,26.25,26.1,26.15,0,0
6112,0105/11/18,26.1,26.15,26.05,26.15,0,0
6112,0105/11/21,26.15,26.15,26.1,26.15,0,0
6112,0105/11/22,26.25,26.3,26.2,26.2,0.05,1
6112,0105/11/23,26.25,26.5,26.2,26.4,0.2,1
6112,0105/11/24,26.4,26.45,26.3,26.35,-0.05,0
6112,0105/11/25,26.4,26.4,26.3,26.35,0,0
6112,0105/11/28,26.35,26.55,26.3,26.55,0.2,1
6112,0105/11/29,26.6,26.6,26.55,26.55,0,0
6112,0105/11/30,26.6,26.6,26.5,26.5,-0.05,0
6112,0105/12/6,26.5,26.55,26.5,26.5,0.1,1
6112,0105/12/7,26.55,26.65,26.55,26.6,0.1,1
6112,0105/12/8,26.65,26.7,26.6,26.65,0.05,1
6112,0105/12/9,26.55,26.6,26.5,26.6,-0.05,0
6112,0105/12/12,26.6,26.6,26.5,26.5,-0.1,0
6112,0105/12/13,26.6,27.2,26.55,26.85,0.35,1
6112,0105/12/14,26.9,26.95,26.7,26.85,0,0
6112,0105/12/15,26.8,26.85,26.7,26.75,-0.1,0
6112,0105/12/16,26.8,26.9,26.75,26.9,0.15,1
6112,0105/12/19,27,27,26.7,26.7,-0.2,0
6112,0105/12/20,26.6,27,26.6,26.95,0.25,1
6112,0105/12/21,27,27,26.85,26.85,-0.1,0
6112,0105/12/22,26.85,26.85,26.6,26.6,-0.25,0
6112,0105/12/23,26.4,26.7,26.4,26.65,0.05,1
6112,0105/12/26,26.75,26.75,26.5,26.65,0,0
6112,0105/12/27,26.7,26.7,26.55,26.65,0,0
6112,0105/12/28,26.65,26.7,26.65,26.65,0,0
6112,0105/12/29,26.65,26.65,26.55,26.65,0,0
6112,0105/12/30,26.65,26.75,26.6,26.75,0.1,1
6112,0106/1/6,26.9,27.05,26.9,27.05,0.25,1
6112,0106/1/9,27.1,27.25,27,27.1,0.05,1
6112,0106/1/10,27.2,27.5,27.15,27.3,0.2,1
6112,0106/1/11,27.3,27.4,27.3,27.3,0,0
6112,0106/1/12,27.3,27.3,27,27.1,-0.2,0
6112,0106/1/13,27.1,27.25,27.05,27.05,-0.05,0
6112,0106/1/16,27,27,26.8,26.85,-0.2,0
6112,0106/1/17,26.95,27,26.8,26.85,0,0
6112,0106/1/18,26.8,27,26.75,26.95,0.1,1
6112,0106/1/19,26.95,27.25,26.95,27.2,0.25,1
6112,0106/1/20,27.2,27.2,27.1,27.2,0,0
6112,0106/1/23,27.25,27.25,27.15,27.15,-0.05,0
6112,0106/1/24,27.15,27.15,27,27.1,-0.05,0
6183,0103/1/7,30.75,31.15,30.6,31,0.4,1
6183,0103/1/8,31.1,31.35,30.3,30.35,-0.65,0
6183,0103/1/9,31.3,31.35,30.65,30.8,0.45,1
6183,0103/1/10,31.1,31.1,30.3,30.5,-0.3,0
6183,0103/1/13,30.55,32.3,30.5,31.75,1.25,1
6183,0103/1/14,31.5,31.9,31.05,31.1,-0.65,0
6183,0103/1/15,31.35,31.35,30.65,30.65,-0.45,0
6183,0103/1/16,30.95,30.95,30.35,30.35,-0.3,0
6183,0103/1/17,30.35,30.6,30.35,30.4,0.05,1
6183,0103/1/20,30.9,30.9,30.15,30.3,-0.1,0
6183,0103/1/21,30.5,30.65,30,30.05,-0.25,0
6183,0103/1/22,30.5,30.9,30.05,30.15,0.1,1
6183,0103/1/23,30.5,30.9,30.15,30.5,0.35,1
6183,0103/1/24,30.5,30.5,29.85,29.9,-0.6,0
6183,0103/1/27,29.9,30.5,29.5,30.4,0.5,1
6183,0103/2/10,30.25,30.75,30.25,30.25,0,0
6183,0103/2/11,30.2,30.75,30.2,30.4,0.15,1
6183,0103/2/12,30.4,30.45,30.15,30.15,-0.25,0
6183,0103/2/13,30,30.2,29.6,30.05,-0.1,0
6183,0103/2/14,29.9,30.05,29.5,29.7,-0.35,0
6183,0103/2/17,29.6,30.35,29.6,29.85,0.15,1
6183,0103/2/18,30.35,30.5,29.85,30.5,0.65,1
6183,0103/2/19,30.5,30.7,30.3,30.6,0.1,1
6183,0103/2/20,30.8,31.3,30.8,31.3,0.7,1
6183,0103/2/21,31.4,31.65,30.9,31.25,-0.05,0
6183,0103/2/24,30.9,30.95,30.5,30.9,-0.35,0
6183,0103/2/25,30.9,30.9,30.3,30.3,-0.6,0
6183,0103/2/26,30.25,30.55,30.05,30.15,-0.15,0
6183,0103/2/27,30.1,30.45,30,30.3,0.15,1
6183,0103/3/6,29.55,29.9,29.4,29.75,0.2,1
6183,0103/3/7,29.75,29.85,29.5,29.75,0,0
6183,0103/3/10,29.75,29.9,29.4,29.4,-0.35,0
6183,0103/3/11,29.6,29.6,29.3,29.5,0.1,1
6183,0103/3/12,29.6,29.6,29.1,29.1,-0.4,0
6183,0103/3/13,29.1,29.1,28.8,28.8,-0.3,0
6183,0103/3/14,28.75,29.6,28.75,29.1,0.3,1
6183,0103/3/17,29.1,29.45,28.95,29.35,0.25,1
6183,0103/3/18,29.6,29.7,29.25,29.4,0.05,1
6183,0103/3/19,29.3,29.4,28.8,29,-0.4,0
6183,0103/3/20,28.6,28.75,28.4,28.5,-0.5,0
6183,0103/3/21,28.5,28.9,28.3,28.3,-0.2,0
6183,0103/3/24,28,28.9,28,28.45,0.15,1
6183,0103/3/25,28.65,28.9,28.5,28.75,0.3,1
6183,0103/3/26,28.75,29,28.4,28.65,-0.1,0
6183,0103/3/27,28.75,28.75,28.4,28.65,0,0
6183,0103/3/28,28.65,28.95,28.4,28.45,-0.2,0
6183,0103/3/31,28.45,28.8,28.45,28.8,0.35,1
6183,0103/4/7,28.3,28.6,28.3,28.35,0.05,1
6183,0103/4/8,28.35,28.65,28.35,28.45,0.1,1
6183,0103/4/9,28.5,28.85,28.45,28.55,0.1,1
6183,0103/4/10,28.55,28.7,28.35,28.65,0.1,1
6183,0103/4/11,28.35,28.6,28.15,28.35,-0.3,0
6183,0103/4/14,28.3,28.3,28,28.1,-0.25,0
6183,0103/4/15,28,28.25,28,28.25,0.15,1
6183,0103/4/16,28.4,28.4,28.05,28.35,0.1,1
6183,0103/4/17,28.4,28.55,28.1,28.1,-0.25,0
6183,0103/4/18,28.1,28.2,28.1,28.2,0.1,1
6183,0103/4/21,28.4,28.4,28.05,28.05,-0.15,0
6183,0103/4/22,28.1,28.15,27.9,28,-0.05,0
6183,0103/4/23,28,28.3,27.8,28.3,0.3,1
6183,0103/4/24,28.3,28.3,27.9,28,-0.3,0
6183,0103/4/25,28,28,26.8,26.85,-1.15,0
6183,0103/4/28,26.85,26.85,25.75,26.6,-0.25,0
6183,0103/4/29,26.6,26.6,25.7,26.3,-0.3,0
6183,0103/4/30,26.15,26.35,25.9,26,-0.3,0
6183,0103/5/7,25.9,26,25.75,25.9,0,0
6183,0103/5/8,26.15,26.15,25.8,26,0.1,1
6183,0103/5/9,26.2,26.25,25.8,25.8,-0.2,0
6183,0103/5/12,25.7,25.8,25.05,25.05,-0.75,0
6183,0103/5/13,25.45,26.8,25.3,26.8,1.75,1
6183,0103/5/14,26.75,27,26,26.1,-0.7,0
6183,0103/5/15,26.5,26.5,26,26.05,-0.05,0
6183,0103/5/16,26.05,26.05,25.8,25.85,-0.2,0
6183,0103/5/19,25.95,26,25.6,25.7,-0.15,0
6183,0103/5/20,25.7,25.95,25.7,25.9,0.2,1
6183,0103/5/21,26,27.4,25.8,27,1.1,1
6183,0103/5/22,27.55,27.6,26.7,26.75,-0.25,0
6183,0103/5/23,26.7,26.9,26.4,26.5,-0.25,0
6183,0103/5/26,26.8,26.85,26.3,26.6,0.1,1
6183,0103/5/27,26.4,26.6,26.3,26.4,-0.2,0
6183,0103/5/28,26.45,26.75,26.4,26.4,0,0
6183,0103/5/29,26.4,26.55,26.3,26.3,-0.1,0
6183,0103/5/30,26.3,26.4,26.25,26.3,0,0
6183,0103/6/6,26.5,27.4,26.2,27,0.65,1
6183,0103/6/9,27.3,27.3,26.7,27.1,0.1,1
6183,0103/6/10,27.1,28.95,27,28.95,1.85,1
6183,0103/6/11,28.95,29.1,28.2,28.5,-0.45,0
6183,0103/6/12,28.05,28.55,28.05,28.3,-0.2,0
6183,0103/6/13,28.3,28.45,28,28.45,0.15,1
6183,0103/6/16,28.45,28.9,28.25,28.25,-0.2,0
6183,0103/6/17,28.25,28.3,28.05,28.05,-0.2,0
6183,0103/6/18,28,28.2,27.7,27.95,-0.1,0
6183,0103/6/19,28,28.2,27.9,28,0.05,1
6183,0103/6/20,28.2,28.2,27.65,27.75,-0.25,0
6183,0103/6/23,27.55,27.7,27.25,27.35,-0.4,0
6183,0103/6/24,27.4,28.05,27.2,27.9,0.55,1
6183,0103/6/25,27.9,27.9,27.5,27.6,-0.3,0
6183,0103/6/26,27.6,27.85,27.6,27.6,0,0
6183,0103/6/27,27.6,27.85,27.55,27.85,0.25,1
6183,0103/6/30,27.9,28,27.7,27.85,0,0
6183,0103/7/4,27.55,27.7,27.5,27.7,0.2,1
6183,0103/7/7,27.7,27.7,27.3,27.3,-0.4,0
6183,0103/7/8,27.3,27.5,27.3,27.3,0,0
6183,0103/7/9,27.1,27.4,27,27.2,-0.1,0
6183,0103/7/10,27.2,27.35,27.2,27.25,0.05,1
6183,0103/7/11,27.3,27.5,26.9,26.9,-0.35,0
6183,0103/7/14,27.1,27.35,27,27.15,0.25,1
6183,0103/7/15,27.35,27.35,26.95,26.95,-0.2,0
6183,0103/7/16,26.95,27.25,26.9,27.1,0.15,1
6183,0103/7/17,27.05,28,27.05,27.5,0.4,1
6183,0103/7/18,27.5,27.7,27.5,27.5,0,0
6183,0103/7/21,27.5,27.55,27.3,27.35,-0.15,0
6183,0103/7/22,27.35,27.5,27,27.1,-0.25,0
6183,0103/7/24,27,27.35,27,27.05,-0.05,0
6183,0103/7/25,27.05,27.4,27.05,27.15,0.1,1
6183,0103/7/28,27.5,27.5,27.1,27.15,0,0
6183,0103/7/29,27.5,27.5,27.15,27.15,0,0
6183,0103/7/30,27.2,27.5,27.2,27.2,0.05,1
6183,0103/7/31,27.15,27.45,27.15,27.2,0,0
6183,0103/8/6,27.05,27.05,26.5,26.65,-0.4,0
6183,0103/8/7,26.5,26.9,26.5,26.6,-0.05,0
6183,0103/8/8,26.6,27,26.6,26.65,0.05,1
6183,0103/8/11,26.65,27.4,26.65,27.05,0.4,1
6183,0103/8/12,27.05,27.1,26.9,26.9,-0.15,0
6183,0103/8/13,26.9,27.3,26.8,27.05,0.15,1
6183,0103/8/14,27.05,27.25,27,27,-0.05,0
6183,0103/8/15,26.9,27.2,26.8,27.2,0.2,1
6183,0103/8/18,27.3,27.5,27,27,-0.2,0
6183,0103/8/19,27,27,26.95,27,0,0
6183,0103/8/20,27.05,27.05,26.8,27,0,0
6183,0103/8/21,27,27.55,27,27.1,0.1,1
6183,0103/8/22,27.1,27.4,27.1,27.35,0.25,1
6183,0103/8/25,27.3,27.85,26.95,26.95,X0.00,1
6183,0103/8/26,27.35,27.35,26.9,27,0.05,1
6183,0103/8/27,27,27.25,27,27.15,0.15,1
6183,0103/8/28,27.15,27.15,27,27,-0.15,0
6183,0103/8/29,27,27.25,27,27.25,0.25,1
6183,0103/9/4,29.3,29.3,28.6,28.95,-0.35,0
6183,0103/9/5,28.95,29.3,28.5,29.3,0.35,1
6183,0103/9/9,29.3,29.3,28.7,28.8,-0.5,0
6183,0103/9/10,28.8,29,28.15,28.25,-0.55,0
6183,0103/9/11,28.15,28.4,28,28.2,-0.05,0
6183,0103/9/12,28.4,28.4,27.4,27.5,-0.7,0
6183,0103/9/15,27.5,27.75,27.3,27.5,0,0
6183,0103/9/16,27.6,27.8,27.4,27.5,0,0
6183,0103/9/17,27.5,28,27.5,27.7,0.2,1
6183,0103/9/18,27.9,27.9,27.6,27.7,0,0
6183,0103/9/19,28,28,27.75,27.8,0.1,1
6183,0103/9/22,28.15,28.15,27.9,27.9,0.1,1
6183,0103/9/23,28,28.15,27.65,27.65,-0.25,0
6183,0103/9/24,27.65,27.85,27.5,27.55,-0.1,0
6183,0103/9/25,27.7,27.75,27.45,27.6,0.05,1
6183,0103/9/26,27.55,27.55,27.3,27.4,-0.2,0
6183,0103/9/29,27.4,27.45,27.4,27.4,0,0
6183,0103/9/30,27.35,28.2,27.2,27.95,0.55,1
6183,0103/10/6,27.65,27.9,27.6,27.9,0.1,1
6183,0103/10/7,27.65,27.9,27.5,27.55,-0.35,0
6183,0103/10/8,27.45,27.7,27.45,27.55,0,0
6183,0103/10/9,27.6,27.6,27.35,27.45,-0.1,0
6183,0103/10/13,27.2,27.3,26.2,26.45,-1,0
6183,0103/10/14,26.45,26.8,26.35,26.6,0.15,1
6183,0103/10/15,26.6,26.65,26.35,26.35,-0.25,0
6183,0103/10/16,26.2,27.4,25.45,26.8,0.45,1
6183,0103/10/17,26.8,26.8,25.9,26,-0.8,0
6183,0103/10/20,26.15,26.25,26.05,26.2,0.2,1
6183,0103/10/21,26.2,26.55,26.1,26.15,-0.05,0
6183,0103/10/22,26.3,26.35,26,26,-0.15,0
6183,0103/10/23,25.95,26.2,25.9,26.2,0.2,1
6183,0103/10/24,26.2,26.2,26,26,-0.2,0
6183,0103/10/27,26,26,25.8,25.8,-0.2,0
6183,0103/10/28,26,26.5,26,26.25,0.45,1
6183,0103/10/29,26.3,26.5,26.3,26.3,0.05,1
6183,0103/10/30,26.3,26.75,26.3,26.5,0.2,1
6183,0103/10/31,26.6,26.85,26.6,26.65,0.15,1
6183,0103/11/6,26.3,26.35,26.2,26.3,0.05,1
6183,0103/11/7,26.6,26.6,26.2,26.25,-0.05,0
6183,0103/11/10,26.55,26.6,26.25,26.25,0,0
6183,0103/11/11,26.3,26.8,26.3,26.75,0.5,1
6183,0103/11/12,26.75,26.75,26.25,26.55,-0.2,0
6183,0103/11/13,26.55,26.55,26.35,26.35,-0.2,0
6183,0103/11/14,26.35,26.5,26.3,26.4,0.05,1
6183,0103/11/17,26.55,26.55,26.4,26.4,0,0
6183,0103/11/18,26.4,26.4,25.9,25.9,-0.5,0
6183,0103/11/19,26,26.1,25.95,26,0.1,1
6183,0103/11/20,26.3,26.5,26.1,26.1,0.1,1
6183,0103/11/21,26.25,26.3,26.2,26.3,0.2,1
6183,0103/11/24,26.6,26.6,26.45,26.45,0.15,1
6183,0103/11/25,26.45,26.6,26.45,26.5,0.05,1
6183,0103/11/26,26.4,26.5,26.4,26.4,-0.1,0
6183,0103/11/27,26.4,26.4,26.15,26.2,-0.2,0
6183,0103/11/28,26.2,26.3,26.2,26.3,0.1,1
6183,0103/12/4,26.5,26.6,26.4,26.6,0.1,1
6183,0103/12/5,26.45,26.5,26.4,26.45,-0.15,0
6183,0103/12/8,26.45,26.7,26.45,26.6,0.15,1
6183,0103/12/9,26.5,26.8,26.4,26.7,0.1,1
6183,0103/12/10,26.5,26.55,26.25,26.5,-0.2,0
6183,0103/12/11,26.4,26.45,26.3,26.35,-0.15,0
6183,0103/12/12,26.3,26.55,26.3,26.45,0.1,1
6183,0103/12/15,26.45,26.65,26.35,26.65,0.2,1
6183,0103/12/16,26.65,28,26.65,27,0.35,1
6183,0103/12/17,27,27.4,26.7,26.95,-0.05,0
6183,0103/12/18,26.95,27,26.65,26.8,-0.15,0
6183,0103/12/19,26.7,27.5,26.7,26.9,0.1,1
6183,0103/12/22,26.95,27.3,26.95,27.1,0.2,1
6183,0103/12/23,27.2,27.6,27.05,27.3,0.2,1
6183,0103/12/24,27.15,28.15,27.15,27.55,0.25,1
6183,0103/12/25,27.9,27.9,27.7,27.9,0.35,1
6183,0103/12/26,27.8,28.1,27.6,28.1,0.2,1
6183,0103/12/27,28.1,28.2,28,28.2,0.1,1
6183,0103/12/29,28.2,28.4,27.6,28,-0.2,0
6183,0103/12/30,28,28.3,27.7,27.95,-0.05,0
6183,0103/12/31,28.2,28.2,27.8,27.95,0,0
6183,0104/1/8,27.95,28.3,27.95,28.1,0.15,1
6183,0104/1/8,27.95,28.3,27.95,28.1,0.15,1
6183,0104/1/9,28.95,28.95,28.3,28.35,0.25,1
6183,0104/1/9,28.95,28.95,28.3,28.35,0.25,1
6183,0104/1/12,28.35,28.35,28.1,28.1,-0.25,0
6183,0104/1/12,28.35,28.35,28.1,28.1,-0.25,0
6183,0104/1/13,28.1,28.2,28,28.1,0,0
6183,0104/1/13,28.1,28.2,28,28.1,0,0
6183,0104/1/14,28.1,28.1,27.6,27.65,-0.45,0
6183,0104/1/14,28.1,28.1,27.6,27.65,-0.45,0
6183,0104/1/15,27.6,27.75,27.2,27.45,-0.2,0
6183,0104/1/15,27.6,27.75,27.2,27.45,-0.2,0
6183,0104/1/16,27.4,27.4,27.15,27.15,-0.3,0
6183,0104/1/16,27.4,27.4,27.15,27.15,-0.3,0
6183,0104/1/19,27.8,27.8,27.3,27.55,0.4,1
6183,0104/1/19,27.8,27.8,27.3,27.55,0.4,1
6183,0104/1/20,27.55,27.75,27.5,27.7,0.15,1
6183,0104/1/20,27.55,27.75,27.5,27.7,0.15,1
6183,0104/1/21,27.7,27.8,27.5,27.8,0.1,1
6183,0104/1/21,27.7,27.8,27.5,27.8,0.1,1
6183,0104/1/22,27.8,28.2,27.65,27.9,0.1,1
6183,0104/1/22,27.8,28.2,27.65,27.9,0.1,1
6183,0104/1/23,27.9,27.95,27.7,27.95,0.05,1
6183,0104/1/23,27.9,27.95,27.7,27.95,0.05,1
6183,0104/1/26,28,28,27.3,27.35,-0.6,0
6183,0104/1/26,28,28,27.3,27.35,-0.6,0
6183,0104/1/27,27.5,27.6,27.4,27.55,0.2,1
6183,0104/1/27,27.5,27.6,27.4,27.55,0.2,1
6183,0104/1/28,27.55,27.7,27.5,27.7,0.15,1
6183,0104/1/28,27.55,27.7,27.5,27.7,0.15,1
6183,0104/1/29,27.5,27.5,27,27.3,-0.4,0
6183,0104/1/29,27.5,27.5,27,27.3,-0.4,0
6183,0104/1/30,27.3,27.55,27.3,27.5,0.2,1
6183,0104/1/30,27.3,27.55,27.3,27.5,0.2,1
6183,0104/2/5,27,27.5,27,27.35,-0.1,0
6183,0104/2/6,27.25,27.4,27.15,27.4,0.05,1
6183,0104/2/9,27.3,27.5,27.3,27.3,-0.1,0
6183,0104/2/10,27.3,28.2,27.3,27.5,0.2,1
6183,0104/2/11,27.6,27.65,27.6,27.6,0.1,1
6183,0104/2/12,27.5,27.5,27.4,27.4,-0.2,0
6183,0104/2/13,27.1,27.45,27,27.3,-0.1,0
6183,0104/2/24,27.2,27.7,27.2,27.25,-0.05,0
6183,0104/2/25,27.45,27.5,27.2,27.2,-0.05,0
6183,0104/2/26,27.5,27.55,27.2,27.3,0.1,1
6183,0104/3/5,27.4,27.95,27.4,27.8,0.5,1
6183,0104/3/6,27.8,27.95,27.4,27.55,-0.25,0
6183,0104/3/9,27.55,27.55,27.35,27.35,-0.2,0
6183,0104/3/10,27.35,27.5,27.35,27.35,0,0
6183,0104/3/11,27.3,27.45,27.3,27.4,0.05,1
6183,0104/3/12,27.3,27.4,27.25,27.35,-0.05,0
6183,0104/3/13,27.35,27.5,27.3,27.3,-0.05,0
6183,0104/3/16,27.3,27.4,27.25,27.35,0.05,1
6183,0104/3/17,27.35,27.4,27.3,27.35,0,0
6183,0104/3/18,27.4,27.45,27.35,27.35,0,0
6183,0104/3/19,27.35,27.6,27.35,27.55,0.2,1
6183,0104/3/20,27.65,27.65,27.35,27.4,-0.15,0
6183,0104/3/23,27.45,27.45,27,27.1,-0.3,0
6183,0104/3/24,27.1,27.6,27,27.6,0.5,1
6183,0104/3/25,27.6,27.6,27.25,27.5,-0.1,0
6183,0104/3/26,27.3,27.6,27.3,27.6,0.1,1
6183,0104/3/27,27.35,27.55,27.35,27.55,-0.05,0
6183,0104/3/30,27.5,27.5,27.15,27.35,-0.2,0
6183,0104/3/31,27.4,27.5,27.4,27.4,0.05,1
6183,0104/4/8,27.35,27.35,27.2,27.3,-0.05,0
6183,0104/4/9,27.45,27.45,27.2,27.25,-0.05,0
6183,0104/4/10,27.25,27.4,27.15,27.4,0.15,1
6183,0104/4/13,27.2,27.2,27.1,27.2,-0.2,0
6183,0104/4/14,27.25,27.35,27.15,27.2,0,0
6183,0104/4/15,27.3,27.35,27.2,27.2,0,0
6183,0104/4/16,27.2,27.25,27.05,27.05,-0.15,0
6183,0104/4/17,27.1,27.2,27.05,27.1,0.05,1
6183,0104/4/20,27.3,27.3,27.1,27.1,0,0
6183,0104/4/21,27.1,27.25,26.85,26.9,-0.2,0
6183,0104/4/22,27,27,26.75,26.75,-0.15,0
6183,0104/4/23,26.8,27.5,26.8,27.5,0.75,1
6183,0104/4/24,27.85,27.85,27.5,27.75,0.25,1
6183,0104/4/27,27.8,27.8,27.3,27.3,-0.45,0
6183,0104/4/28,27.4,27.7,27.4,27.6,0.3,1
6183,0104/4/29,27.7,28.05,27.7,27.85,0.25,1
6183,0104/4/30,28,28,27.8,28,0.15,1
6183,0104/5/7,27.6,27.65,27.4,27.45,-0.15,0
6183,0104/5/8,27.6,27.8,27.45,27.75,0.3,1
6183,0104/5/11,27.75,27.75,27.4,27.75,0,0
6183,0104/5/12,27.75,27.75,27.4,27.6,-0.15,0
6183,0104/5/13,27.4,27.4,27.3,27.3,-0.3,0
6183,0104/5/14,27.3,27.3,27.2,27.2,-0.1,0
6183,0104/5/15,27.2,27.2,27.05,27.15,-0.05,0
6183,0104/5/18,27.05,27.05,27,27,-0.15,0
6183,0104/5/19,27,27.25,27,27,0,0
6183,0104/5/20,27.05,27.05,27,27,0,0
6183,0104/5/21,27,27.3,26.95,27,0,0
6183,0104/5/22,27,27.3,26.95,27.2,0.2,1
6183,0104/5/25,27.2,27.2,27,27,-0.2,0
6183,0104/5/26,27,27.4,27,27.4,0.4,1
6183,0104/5/27,27.2,27.4,27.1,27.15,-0.25,0
6183,0104/5/28,27.5,27.5,26.95,27.3,0.15,1
6183,0104/5/29,27,27.55,27,27,-0.3,0
6183,0104/6/4,27.15,27.15,26.8,26.8,-0.25,0
6183,0104/6/5,26.8,27.1,26.55,27.1,0.3,1
6183,0104/6/8,27.2,27.2,26.8,26.8,-0.3,0
6183,0104/6/9,26.6,27,26.4,26.45,-0.35,0
6183,0104/6/10,26.55,26.9,26.45,26.5,0.05,1
6183,0104/6/11,26.55,26.6,26.5,26.55,0.05,1
6183,0104/6/12,26.5,26.85,26.45,26.45,-0.1,0
6183,0104/6/15,26.45,26.65,26.45,26.6,0.15,1
6183,0104/6/16,26.55,26.55,26.45,26.45,-0.15,0
6183,0104/6/17,26.4,26.45,25.95,26.4,-0.05,0
6183,0104/6/18,26.05,26.3,26.05,26.1,-0.3,0
6183,0104/6/22,26.05,26.2,26,26.2,0.1,1
6183,0104/6/23,26.3,26.5,26.2,26.2,0,0
6183,0104/6/24,26.4,26.4,26,26,-0.2,0
6183,0104/6/25,26.05,26.3,26.05,26.1,0.1,1
6183,0104/6/26,26.1,26.15,26,26.1,0,0
6183,0104/6/29,26,26.1,25.8,25.8,-0.3,0
6183,0104/6/30,25.8,26,25.8,25.9,0.1,1
6183,0104/7/6,26,26,25.85,25.95,-0.15,0
6183,0104/7/7,25.9,25.95,25.9,25.95,0,0
6183,0104/7/8,25.9,26.1,25.75,26,0.05,1
6183,0104/7/9,25.9,26,25.25,26,0,0
6183,0104/7/13,26,26,25.65,25.65,-0.35,0
6183,0104/7/14,25.6,26,25.55,25.6,-0.05,0
6183,0104/7/15,25.6,25.6,25.4,25.5,-0.1,0
6183,0104/7/16,25.5,26.1,25.5,25.55,0.05,1
6183,0104/7/17,25.6,25.7,25.35,25.55,0,0
6183,0104/7/20,25.4,25.6,25.3,25.6,0.05,1
6183,0104/7/21,25.4,25.6,25.35,25.6,0,0
6183,0104/7/22,26,26,25.25,25.5,-0.1,0
6183,0104/7/23,25.5,25.65,25.3,25.65,0.15,1
6183,0104/7/24,25.5,25.6,25.4,25.4,-0.25,0
6183,0104/7/27,25.4,25.5,25.3,25.3,-0.1,0
6183,0104/7/28,26,26,25.35,25.4,0.1,1
6183,0104/7/29,25.4,25.4,25.35,25.35,-0.05,0
6183,0104/7/30,25.45,25.5,25.25,25.5,0.15,1
6183,0104/7/31,25.25,25.25,25.25,25.25,-0.25,0
6183,0104/8/6,25.4,25.4,25.1,25.2,-0.15,0
6183,0104/8/7,25.1,25.4,25.1,25.35,0.15,1
6183,0104/8/10,25.5,25.6,25.5,25.6,0.25,1
6183,0104/8/11,25.8,25.8,25.3,25.6,0,0
6183,0104/8/12,25.65,25.65,25.3,25.6,0,0
6183,0104/8/13,25.55,25.55,25.35,25.5,-0.1,0
6183,0104/8/14,25.4,25.5,25.35,25.5,0,0
6183,0104/8/17,25.5,25.6,25.2,25.45,-0.05,0
6183,0104/8/18,25.3,25.5,25.3,25.4,-0.05,0
6183,0104/8/19,25.45,25.45,24.6,25.35,-0.05,0
6183,0104/8/20,24.7,25.35,24.7,25.35,0,0
6183,0104/8/21,25.2,25.2,24.7,25,-0.35,0
6183,0104/8/24,24,24.5,23.05,23.3,-1.7,0
6183,0104/8/25,22.4,22.8,22.2,22.55,X0.00,1
6183,0104/8/26,22.55,23.3,22.4,22.85,0.3,1
6183,0104/8/27,22.55,22.85,22.55,22.8,-0.05,0
6183,0104/8/28,22.8,23.9,22.8,23.9,1.1,1
6183,0104/8/31,23.5,23.7,23.3,23.7,-0.2,0
6183,0104/9/4,23.8,23.8,23.3,23.5,0,0
6183,0104/9/7,23.1,23.85,23.1,23.85,0.35,1
